TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20060406,22.86,0.0,363.342,202.33,0.0,383.695,0.0,7.984,0.0,97.534,0.0,0.172,0.0,1.953,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,367.893,0.0,25.305,25.163,25.345,25.836,0.0,0.0,0.0,0.0,14.198,14.391,15.363,15.204,0.0,0.0,0.0,0.0,-9999,1.0,-0.24871,-9999,-9999,-9999,-9999,-9999,19.9523,-9999,-9999,-9999,-9999,-9999,-0.0428226,0.0,-9999,-0.0847721,-0.0428226,-0.0128549,0.0,0.0,0.0,1.38363e-06,1.03772e-06,1.44849e-06,1.44849e-06,0.0428241,0.0128566,0.0428241,0.0830847,1.47887,1.44126,1.46188,1.47139,0.0,0.0,0.0,0.0,-9999,-9999
20060407,22.784,0.0,361.0,237.335,0.0,366.083,0.0,9.614,0.0,97.299,0.0,0.0,0.0,1.664,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,369.859,0.0,24.282,24.657,25.475,26.185,0.0,0.0,0.0,0.0,15.22,15.353,16.161,15.45,0.0,0.0,0.0,0.0,-9999,1.0,0.0637287,-9999,-9999,-9999,-9999,-9999,24.9316,-9999,-9999,-9999,-9999,-9999,0.0899374,0.0,-9999,-0.0585352,0.0899374,0.121066,0.0,0.0,0.0,1.40525e-06,1.03772e-06,1.44849e-06,1.44849e-06,-0.0899359,-0.121064,-0.0899359,0.0585363,1.48888,1.45101,1.47178,1.48135,0.0,0.0,0.0,0.0,-9999,-9999
20060408,22.069,0.0,358.659,211.689,0.0,379.998,0.0,8.303,0.0,97.198,0.0,1.141,0.0,3.276,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,374.114,0.0,24.522,24.599,25.146,25.963,0.0,0.0,0.0,0.0,14.7,14.866,15.77,15.458,0.0,0.0,0.0,0.0,-9999,1.0,0.181232,-9999,-9999,-9999,-9999,-9999,22.8369,-9999,-9999,-9999,-9999,-9999,-0.0836785,0.0,-9999,-0.129378,-0.0836785,-0.059033,0.0,0.0,0.0,1.31877e-06,1.03772e-06,1.36201e-06,1.36201e-06,0.0836799,0.0590345,0.0836799,0.129379,1.39483,1.35935,1.37881,1.38777,0.0,0.0,0.0,0.0,-9999,-9999
20060409,20.651,0.0,356.322,146.298,0.0,388.891,0.0,8.252,0.0,97.502,0.0,0.057,0.0,3.569,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,367.893,0.0,25.305,25.163,25.345,25.836,0.0,0.0,0.0,0.0,14.198,14.391,15.363,15.204,0.0,0.0,0.0,0.0,-9999,1.0,-0.24871,-9999,-9999,-9999,-9999,-9999,19.9523,-9999,-9999,-9999,-9999,-9999,-0.0428226,0.0,-9999,-0.0847721,-0.0428226,-0.0128549,0.0,0.0,0.0,1.03772e-06,1.03772e-06,1.1242e-06,1.1242e-06,0.0428239,0.0128564,0.0428239,0.0830845,1.21114,1.18034,1.19723,1.20501,0.0,0.0,0.0,0.0,-9999,-9999
20060410,21.167,0.0,353.988,148.362,0.0,391.204,0.0,6.381,0.0,97.536,0.0,1.441,0.0,1.536,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,369.859,0.0,24.282,24.657,25.475,26.185,0.0,0.0,0.0,0.0,15.22,15.353,16.161,15.45,0.0,0.0,0.0,0.0,-9999,1.0,0.0637287,-9999,-9999,-9999,-9999,-9999,24.9316,-9999,-9999,-9999,-9999,-9999,0.0899374,0.0,-9999,-0.0585352,0.0899374,0.121066,0.0,0.0,0.0,1.03772e-06,1.03772e-06,1.2323e-06,1.2323e-06,-0.089936,-0.121064,-0.089936,0.0585363,1.2672,1.23498,1.25265,1.2608,0.0,0.0,0.0,0.0,-9999,-9999
20060411,21.704,0.0,351.658,146.888,0.0,394.977,0.0,6.98,0.0,97.441,0.0,0.503,0.0,1.461,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,374.114,0.0,24.522,24.599,25.146,25.963,0.0,0.0,0.0,0.0,14.7,14.866,15.77,15.458,0.0,0.0,0.0,0.0,-9999,1.0,0.181232,-9999,-9999,-9999,-9999,-9999,22.8369,-9999,-9999,-9999,-9999,-9999,-0.0836785,0.0,-9999,-0.129378,-0.0836785,-0.059033,0.0,0.0,0.0,1.21068e-06,1.03772e-06,1.34039e-06,1.34039e-06,0.0836799,0.0590346,0.0836799,0.129379,1.33057,1.29673,1.31529,1.32384,0.0,0.0,0.0,0.0,-9999,-9999
20060412,21.984,0.0,349.333,183.523,0.0,383.639,0.0,6.887,0.0,97.139,0.0,2.509,0.0,1.754,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,367.893,0.0,25.305,25.163,25.345,25.836,0.0,0.0,0.0,0.0,14.198,14.391,15.363,15.204,0.0,0.0,0.0,0.0,-9999,1.0,-0.24871,-9999,-9999,-9999,-9999,-9999,19.9523,-9999,-9999,-9999,-9999,-9999,-0.0428226,0.0,-9999,-0.0847721,-0.0428226,-0.0128549,0.0,0.0,0.0,1.25392e-06,1.03772e-06,1.36201e-06,1.38363e-06,0.042824,0.0128566,0.042824,0.0830846,1.36697,1.33221,1.35127,1.36006,0.0,0.0,0.0,0.0,-9999,-9999
20060413,22.632,0.0,347.014,214.502,0.0,374.723,0.0,9.59,0.0,96.836,0.0,1.542,0.0,1.872,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,369.859,0.0,24.282,24.657,25.475,26.185,0.0,0.0,0.0,0.0,15.22,15.353,16.161,15.45,0.0,0.0,0.0,0.0,-9999,1.0,0.0637287,-9999,-9999,-9999,-9999,-9999,24.9316,-9999,-9999,-9999,-9999,-9999,0.0899374,0.0,-9999,-0.0585352,0.0899374,0.121066,0.0,0.0,0.0,1.40525e-06,1.03772e-06,1.44849e-06,1.44849e-06,-0.0899359,-0.121064,-0.0899359,0.0585363,1.46091,1.42375,1.44413,1.45352,0.0,0.0,0.0,0.0,-9999,-9999
20060414,24.657,0.0,344.703,222.082,0.0,374.937,0.0,14.881,0.0,96.907,0.0,0.0,0.0,2.223,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,374.114,0.0,24.522,24.599,25.146,25.963,0.0,0.0,0.0,0.0,14.7,14.866,15.77,15.458,0.0,0.0,0.0,0.0,-9999,1.0,0.181232,-9999,-9999,-9999,-9999,-9999,22.8369,-9999,-9999,-9999,-9999,-9999,-0.0836785,0.0,-9999,-0.129378,-0.0836785,-0.059033,0.0,0.0,0.0,1.59983e-06,1.27554e-06,1.6863e-06,1.6863e-06,0.0836802,0.0590348,0.0836802,0.129379,1.75477,1.71014,1.73462,1.7459,0.0,0.0,0.0,0.0,-9999,-9999
20060415,22.224,0.0,342.398,185.86,0.0,388.115,0.0,9.394,0.0,97.798,0.0,0.116,0.0,4.691,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,367.893,0.0,25.305,25.163,25.345,25.836,0.0,0.0,0.0,0.0,14.198,14.391,15.363,15.204,0.0,0.0,0.0,0.0,-9999,1.0,-0.24871,-9999,-9999,-9999,-9999,-9999,19.9523,-9999,-9999,-9999,-9999,-9999,-0.0428226,0.0,-9999,-0.0847721,-0.0428226,-0.0128549,0.0,0.0,0.0,1.21068e-06,1.03772e-06,1.29716e-06,1.29716e-06,0.0428239,0.0128567,0.0428239,0.0830845,1.3855,1.35026,1.36958,1.37849,0.0,0.0,0.0,0.0,-9999,-9999
20060416,21.248,0.0,340.103,130.229,0.0,395.105,0.0,6.807,0.0,97.69,0.0,0.828,0.0,1.952,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,369.859,0.0,24.282,24.657,25.475,26.185,0.0,0.0,0.0,0.0,15.22,15.353,16.161,15.45,0.0,0.0,0.0,0.0,-9999,1.0,0.0637287,-9999,-9999,-9999,-9999,-9999,24.9316,-9999,-9999,-9999,-9999,-9999,0.0899374,0.0,-9999,-0.0585352,0.0899374,0.121066,0.0,0.0,0.0,1.03772e-06,1.03772e-06,1.2323e-06,1.2323e-06,-0.089936,-0.121064,-0.089936,0.0585363,1.27476,1.24234,1.26012,1.26832,0.0,0.0,0.0,0.0,-9999,-9999
20060417,22.659,0.0,337.818,205.852,0.0,375.775,0.0,10.939,0.0,97.035,0.0,0.0,0.0,2.374,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,374.114,0.0,24.522,24.599,25.146,25.963,0.0,0.0,0.0,0.0,14.7,14.866,15.77,15.458,0.0,0.0,0.0,0.0,-9999,1.0,0.181232,-9999,-9999,-9999,-9999,-9999,22.8369,-9999,-9999,-9999,-9999,-9999,-0.0836785,0.0,-9999,-0.129378,-0.0836785,-0.059033,0.0,0.0,0.0,1.40525e-06,1.03772e-06,1.44849e-06,1.44849e-06,0.08368,0.0590347,0.08368,0.129379,1.48024,1.44259,1.46323,1.47275,0.0,0.0,0.0,0.0,-9999,-9999
20060418,19.586,0.0,335.542,59.696,0.0,403.685,0.0,5.14,0.0,97.745,0.0,1.272,0.0,6.031,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,367.893,0.0,25.305,25.163,25.345,25.836,0.0,0.0,0.0,0.0,14.198,14.391,15.363,15.204,0.0,0.0,0.0,0.0,-9999,1.0,-0.24871,-9999,-9999,-9999,-9999,-9999,19.9523,-9999,-9999,-9999,-9999,-9999,-0.0428226,0.0,-9999,-0.0847721,-0.0428226,-0.0128549,0.0,0.0,0.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,0.0428238,0.0128563,0.0428238,0.0830844,1.08996,1.06224,1.07744,1.08445,0.0,0.0,0.0,0.0,-9999,-9999
20060419,20.16,0.0,333.278,156.989,0.0,387.246,0.0,7.569,0.0,98.032,0.0,0.069,0.0,3.45,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,369.859,0.0,24.282,24.657,25.475,26.185,0.0,0.0,0.0,0.0,15.22,15.353,16.161,15.45,0.0,0.0,0.0,0.0,-9999,1.0,0.0637287,-9999,-9999,-9999,-9999,-9999,24.9316,-9999,-9999,-9999,-9999,-9999,0.0899374,0.0,-9999,-0.0585352,0.0899374,0.121066,0.0,0.0,0.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,-0.0899362,-0.121064,-0.0899362,0.0585363,1.16109,1.13156,1.14775,1.15522,0.0,0.0,0.0,0.0,-9999,-9999
20060420,20.71,0.0,331.026,142.259,0.0,385.261,0.0,6.628,0.0,97.774,0.0,0.043,0.0,1.271,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,374.114,0.0,24.522,24.599,25.146,25.963,0.0,0.0,0.0,0.0,14.7,14.866,15.77,15.458,0.0,0.0,0.0,0.0,-9999,1.0,0.181232,-9999,-9999,-9999,-9999,-9999,22.8369,-9999,-9999,-9999,-9999,-9999,-0.0836785,0.0,-9999,-0.129378,-0.0836785,-0.059033,0.0,0.0,0.0,1.05934e-06,1.03772e-06,1.27554e-06,1.27554e-06,0.0836798,0.0590345,0.0836798,0.129379,1.22743,1.19622,1.21334,1.22122,0.0,0.0,0.0,0.0,-9999,-9999
20060421,21.607,0.0,328.786,120.407,0.0,398.846,0.0,7.078,0.0,97.443,0.0,0.209,0.0,2.125,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,367.893,0.0,25.305,25.163,25.345,25.836,0.0,0.0,0.0,0.0,14.198,14.391,15.363,15.204,0.0,0.0,0.0,0.0,-9999,1.0,-0.24871,-9999,-9999,-9999,-9999,-9999,19.9523,-9999,-9999,-9999,-9999,-9999,-0.0428226,0.0,-9999,-0.0847721,-0.0428226,-0.0128549,0.0,0.0,0.0,1.2323e-06,1.03772e-06,1.34039e-06,1.34039e-06,0.042824,0.0128566,0.042824,0.0830846,1.3235,1.28984,1.3083,1.31681,0.0,0.0,0.0,0.0,-9999,-9999
20060422,23.282,0.0,326.562,200.275,0.0,382.812,0.0,11.339,0.0,97.002,0.0,0.0,0.0,3.28,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,369.859,0.0,24.282,24.657,25.475,26.185,0.0,0.0,0.0,0.0,15.22,15.353,16.161,15.45,0.0,0.0,0.0,0.0,-9999,1.0,0.0637287,-9999,-9999,-9999,-9999,-9999,24.9316,-9999,-9999,-9999,-9999,-9999,0.0899374,0.0,-9999,-0.0585352,0.0899374,0.121066,0.0,0.0,0.0,1.44849e-06,1.03772e-06,1.53497e-06,1.53497e-06,-0.0899359,-0.121064,-0.0899359,0.0585363,1.54846,1.50907,1.53067,1.54062,0.0,0.0,0.0,0.0,-9999,-9999
20060423,23.066,0.0,324.351,138.877,0.0,401.41,0.0,8.244,0.0,96.96,0.0,4.643,0.0,1.572,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,374.114,0.0,24.522,24.599,25.146,25.963,0.0,0.0,0.0,0.0,14.7,14.866,15.77,15.458,0.0,0.0,0.0,0.0,-9999,1.0,0.181232,-9999,-9999,-9999,-9999,-9999,22.8369,-9999,-9999,-9999,-9999,-9999,-0.0836785,0.0,-9999,-0.129378,-0.0836785,-0.059033,0.0,0.0,0.0,1.38363e-06,1.03772e-06,1.44849e-06,1.44849e-06,0.08368,0.0590347,0.08368,0.129379,1.49834,1.46023,1.48113,1.49076,0.0,0.0,0.0,0.0,-9999,-9999
20060424,19.029,0.0,322.156,160.585,0.0,367.914,0.0,6.727,0.0,97.608,0.0,0.646,0.0,4.255,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,367.893,0.0,25.305,25.163,25.345,25.836,0.0,0.0,0.0,0.0,14.198,14.391,15.363,15.204,0.0,0.0,0.0,0.0,-9999,1.0,-0.24871,-9999,-9999,-9999,-9999,-9999,19.9523,-9999,-9999,-9999,-9999,-9999,-0.0428226,0.0,-9999,-0.0847721,-0.0428226,-0.0128549,0.0,0.0,0.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,0.0428237,0.0128562,0.0428237,0.0830843,1.04,1.01355,1.02806,1.03474,0.0,0.0,0.0,0.0,-9999,-9999
20060425,18.712,0.0,319.979,196.811,0.0,346.359,0.0,8.847,0.0,97.84,0.0,0.0,0.0,2.483,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,369.859,0.0,24.282,24.657,25.475,26.185,0.0,0.0,0.0,0.0,15.22,15.353,16.161,15.45,0.0,0.0,0.0,0.0,-9999,1.0,0.0637287,-9999,-9999,-9999,-9999,-9999,24.9316,-9999,-9999,-9999,-9999,-9999,0.0899374,0.0,-9999,-0.0585352,0.0899374,0.121066,0.0,0.0,0.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,-0.0899362,-0.121064,-0.0899362,0.0585363,1.02482,0.998751,1.01305,1.01963,0.0,0.0,0.0,0.0,-9999,-9999
20060426,19.102,0.0,317.818,190.056,0.0,353.109,0.0,7.748,0.0,97.909,0.0,0.0,0.0,1.97,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,374.114,0.0,24.522,24.599,25.146,25.963,0.0,0.0,0.0,0.0,14.7,14.866,15.77,15.458,0.0,0.0,0.0,0.0,-9999,1.0,0.181232,-9999,-9999,-9999,-9999,-9999,22.8369,-9999,-9999,-9999,-9999,-9999,-0.0836785,0.0,-9999,-0.129378,-0.0836785,-0.059033,0.0,0.0,0.0,1.03772e-06,1.03772e-06,1.16744e-06,1.16744e-06,0.0836798,0.0590344,0.0836798,0.129379,1.07318,1.04589,1.06086,1.06776,0.0,0.0,0.0,0.0,-9999,-9999
20060427,19.232,0.0,315.675,183.855,0.0,353.236,0.0,7.319,0.0,98.083,0.0,0.0,0.0,1.997,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,367.893,0.0,25.305,25.163,25.345,25.836,0.0,0.0,0.0,0.0,14.198,14.391,15.363,15.204,0.0,0.0,0.0,0.0,-9999,1.0,-0.24871,-9999,-9999,-9999,-9999,-9999,19.9523,-9999,-9999,-9999,-9999,-9999,-0.0428226,0.0,-9999,-0.0847721,-0.0428226,-0.0128549,0.0,0.0,0.0,1.03772e-06,1.03772e-06,1.10258e-06,1.10258e-06,0.0428238,0.0128563,0.0428238,0.0830844,1.07949,1.05203,1.06709,1.07403,0.0,0.0,0.0,0.0,-9999,-9999
20060428,18.692,0.0,313.552,203.143,0.0,340.156,0.0,7.746,0.0,97.926,0.0,0.0,0.0,1.714,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,369.859,0.0,24.282,24.657,25.475,26.185,0.0,0.0,0.0,0.0,15.22,15.353,16.161,15.45,0.0,0.0,0.0,0.0,-9999,1.0,0.0637287,-9999,-9999,-9999,-9999,-9999,24.9316,-9999,-9999,-9999,-9999,-9999,0.0899374,0.0,-9999,-0.0585352,0.0899374,0.121066,0.0,0.0,0.0,1.03772e-06,1.03772e-06,1.14582e-06,1.14582e-06,-0.0899362,-0.121064,-0.0899362,0.0585362,1.03736,1.01098,1.02545,1.03212,0.0,0.0,0.0,0.0,-9999,-9999
20060429,20.195,0.0,311.448,200.952,0.0,346.936,0.0,10.616,0.0,97.371,0.0,0.0,0.0,2.419,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,374.114,0.0,24.522,24.599,25.146,25.963,0.0,0.0,0.0,0.0,14.7,14.866,15.77,15.458,0.0,0.0,0.0,0.0,-9999,1.0,0.181232,-9999,-9999,-9999,-9999,-9999,22.8369,-9999,-9999,-9999,-9999,-9999,-0.0836785,0.0,-9999,-0.129378,-0.0836785,-0.059033,0.0,0.0,0.0,1.31877e-06,1.03772e-06,1.34039e-06,1.34039e-06,0.0836799,0.0590344,0.0836799,0.129379,1.20967,1.1789,1.19577,1.20355,0.0,0.0,0.0,0.0,-9999,-9999
20060430,20.702,0.0,309.365,183.981,0.0,363.311,0.0,9.84,0.0,97.443,0.0,0.504,0.0,2.628,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,367.893,0.0,25.305,25.163,25.345,25.836,0.0,0.0,0.0,0.0,14.198,14.391,15.363,15.204,0.0,0.0,0.0,0.0,-9999,1.0,-0.24871,-9999,-9999,-9999,-9999,-9999,19.9523,-9999,-9999,-9999,-9999,-9999,-0.0428226,0.0,-9999,-0.0847721,-0.0428226,-0.0128549,0.0,0.0,0.0,1.25392e-06,1.03772e-06,1.31877e-06,1.34039e-06,0.0428239,0.0128564,0.0428239,0.0830845,1.24232,1.21073,1.22805,1.23604,0.0,0.0,0.0,0.0,-9999,-9999
20060501,17.863,0.0,307.305,88.132,0.0,388.739,0.0,3.854,0.0,98.204,0.0,3.314,0.0,6.733,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,369.859,0.0,24.282,24.657,25.475,26.185,0.0,0.0,0.0,0.0,15.22,15.353,16.161,15.45,0.0,0.0,0.0,0.0,-9999,1.0,0.0637287,-9999,-9999,-9999,-9999,-9999,24.9316,-9999,-9999,-9999,-9999,-9999,0.0899374,0.0,-9999,-0.0585352,0.0899374,0.121066,0.0,0.0,0.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,-0.0899363,-0.121065,-0.0899363,0.0585363,0.923948,0.900449,0.913336,0.919275,0.0,0.0,0.0,0.0,-9999,-9999
20060502,17.375,0.0,305.266,105.016,0.0,378.72,0.0,5.052,0.0,98.157,0.0,0.951,0.0,3.237,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,374.114,0.0,24.522,24.599,25.146,25.963,0.0,0.0,0.0,0.0,14.7,14.866,15.77,15.458,0.0,0.0,0.0,0.0,-9999,1.0,0.181232,-9999,-9999,-9999,-9999,-9999,22.8369,-9999,-9999,-9999,-9999,-9999,-0.0836785,0.0,-9999,-0.129378,-0.0836785,-0.059033,0.0,0.0,0.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,0.0836796,0.0590341,0.0836796,0.129379,0.884775,0.862272,0.874613,0.8803,0.0,0.0,0.0,0.0,-9999,-9999
20060503,18.969,0.0,303.251,185.873,0.0,356.38,0.0,7.709,0.0,97.411,0.0,0.0,0.0,2.496,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,367.893,0.0,25.305,25.163,25.345,25.836,0.0,0.0,0.0,0.0,14.198,14.391,15.363,15.204,0.0,0.0,0.0,0.0,-9999,1.0,-0.24871,-9999,-9999,-9999,-9999,-9999,19.9523,-9999,-9999,-9999,-9999,-9999,-0.0428226,0.0,-9999,-0.0847721,-0.0428226,-0.0128549,0.0,0.0,0.0,1.05934e-06,1.03772e-06,1.21068e-06,1.21068e-06,0.0428238,0.0128562,0.0428238,0.0830844,1.0671,1.03996,1.05485,1.0617,0.0,0.0,0.0,0.0,-9999,-9999
20060504,19.969,0.0,301.26,191.262,0.0,348.76,0.0,9.695,0.0,97.131,0.0,0.0,0.0,2.697,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,369.859,0.0,24.282,24.657,25.475,26.185,0.0,0.0,0.0,0.0,15.22,15.353,16.161,15.45,0.0,0.0,0.0,0.0,-9999,1.0,0.0637287,-9999,-9999,-9999,-9999,-9999,24.9316,-9999,-9999,-9999,-9999,-9999,0.0899374,0.0,-9999,-0.0585352,0.0899374,0.121066,0.0,0.0,0.0,1.2323e-06,1.03772e-06,1.29716e-06,1.29716e-06,-0.089936,-0.121064,-0.089936,0.0585363,1.16662,1.13695,1.15322,1.16072,0.0,0.0,0.0,0.0,-9999,-9999
20060505,20.133,0.0,299.294,168.612,0.0,364.499,0.0,7.711,0.0,97.242,0.0,0.0,0.0,1.902,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,374.114,0.0,24.522,24.599,25.146,25.963,0.0,0.0,0.0,0.0,14.7,14.866,15.77,15.458,0.0,0.0,0.0,0.0,-9999,1.0,0.181232,-9999,-9999,-9999,-9999,-9999,22.8369,-9999,-9999,-9999,-9999,-9999,-0.0836785,0.0,-9999,-0.129378,-0.0836785,-0.059033,0.0,0.0,0.0,1.16744e-06,1.03772e-06,1.29716e-06,1.29716e-06,0.0836799,0.0590345,0.0836799,0.129379,1.18169,1.15164,1.16812,1.17571,0.0,0.0,0.0,0.0,-9999,-9999
20060506,22.132,0.0,297.354,178.843,0.0,369.667,0.0,10.323,0.0,96.967,0.0,0.0,0.0,3.18,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,367.893,0.0,25.305,25.163,25.345,25.836,0.0,0.0,0.0,0.0,14.198,14.391,15.363,15.204,0.0,0.0,0.0,0.0,-9999,1.0,-0.24871,-9999,-9999,-9999,-9999,-9999,19.9523,-9999,-9999,-9999,-9999,-9999,-0.0428226,0.0,-9999,-0.0847721,-0.0428226,-0.0128549,0.0,0.0,0.0,1.38363e-06,1.03772e-06,1.42687e-06,1.42687e-06,0.042824,0.0128566,0.042824,0.0830847,1.41551,1.37951,1.39925,1.40835,0.0,0.0,0.0,0.0,-9999,-9999
20060507,19.089,0.0,295.439,167.433,0.0,360.547,0.0,9.459,0.0,97.504,0.0,0.096,0.0,4.898,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,369.859,0.0,24.282,24.657,25.475,26.185,0.0,0.0,0.0,0.0,15.22,15.353,16.161,15.45,0.0,0.0,0.0,0.0,-9999,1.0,0.0637287,-9999,-9999,-9999,-9999,-9999,24.9316,-9999,-9999,-9999,-9999,-9999,0.0899374,0.0,-9999,-0.0585352,0.0899374,0.121066,0.0,0.0,0.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,-0.0899362,-0.121064,-0.0899362,0.0585363,1.04425,1.01769,1.03225,1.03897,0.0,0.0,0.0,0.0,-9999,-9999
20060508,17.792,0.0,293.554,180.179,0.0,334.065,0.0,10.655,0.0,97.809,0.0,0.0,0.0,4.598,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,374.114,0.0,24.522,24.599,25.146,25.963,0.0,0.0,0.0,0.0,14.7,14.866,15.77,15.458,0.0,0.0,0.0,0.0,-9999,1.0,0.181232,-9999,-9999,-9999,-9999,-9999,22.8369,-9999,-9999,-9999,-9999,-9999,-0.0836785,0.0,-9999,-0.129378,-0.0836785,-0.059033,0.0,0.0,0.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,0.0836796,0.0590342,0.0836796,0.129379,0.928921,0.905295,0.918252,0.924223,0.0,0.0,0.0,0.0,-9999,-9999
20060509,16.902,0.0,291.695,177.793,0.0,320.122,0.0,9.885,0.0,97.67,0.0,0.0,0.0,4.389,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,367.893,0.0,25.305,25.163,25.345,25.836,0.0,0.0,0.0,0.0,14.198,14.391,15.363,15.204,0.0,0.0,0.0,0.0,-9999,1.0,-0.24871,-9999,-9999,-9999,-9999,-9999,19.9523,-9999,-9999,-9999,-9999,-9999,-0.0428226,0.0,-9999,-0.0847721,-0.0428226,-0.0128549,0.0,0.0,0.0,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,0.0428237,0.0128561,0.0428237,0.0830843,0.857361,0.835555,0.847514,0.853024,0.0,0.0,0.0,0.0,-9999,-9999
